hour,ambient_temp,battery_temp,soc,energy,efficiency
352,32.083469481712385,32.25430417652951,0.9,0.0,0.914582652591438
353,31.093229473061225,31.25416176779184,0.9,0.0,0.9195338526346938
354,28.541039097455474,28.67644948843003,0.9,0.0,0.9322948045127226
355,29.462077121102016,29.606697892313036,0.9,0.0,0.9276896143944898
356,29.12456605296948,29.265811713499176,0.9,0.0,0.9293771697351525
357,27.3752956310095,27.499048587319596,0.9,0.0,0.9381235218449524
358,26.379305342700807,26.493098396127817,0.9,0.0,0.9431034732864959
359,26.47247209274019,26.587196813667592,0.9,0.0,0.942637639536299
360,26.58096637008125,26.69677603378206,0.9,0.0,0.9420951681495937
361,24.87636572135347,24.97636572135347,0.9,0.0,0.95
362,26.808282937248624,26.92636576662111,0.9,0.0,0.9409585853137569
363,24.806777807127013,24.906777807127014,0.9,0.0,0.95
364,26.38067278344745,26.494479511281927,0.9,0.0,0.9430966360827627
365,28.432551243383376,28.56687675581721,0.9,0.0,0.9328372437830831
366,29.251860319177016,29.394378922368787,0.9,0.0,0.9287406984041149
367,30.64884217101492,30.80533059272507,0.9,0.0,0.9217557891449254
368,30.42409175671917,30.578332674286365,0.9,0.0,0.9228795412164041
369,31.811790928089184,31.979908837370076,0.9,0.0,0.915941045359554
370,30.7589878992996,30.9165777782926,0.9,0.0,0.9212050605035019
371,31.765089075666545,31.93273996642321,0.9,0.0,0.9161745546216672
372,34.57409060227288,34.76983150829561,0.9,0.0,0.9021295469886356
373,32.39819559260289,32.57217754852892,0.9,0.0,0.9130090220369855
374,32.90964181120499,33.088738229317045,0.9,0.0,0.910451790943975
375,29.97463138674051,30.124377700607912,0.9,0.0,0.9251268430662974
376,31.922299774528856,32.091522772274146,0.9,0.0,0.9153885011273557
377,32.823816989977686,33.002055159877465,0.9,0.0,0.9108809150501115
378,29.912170526289017,30.061292231551906,0.9,0.0,0.9254391473685548
379,28.0757458038529,28.20650326189143,0.9,0.0,0.9346212709807354
380,27.846384651776827,27.974848498294595,0.9,0.0,0.9357680767411158
