timestamp,hour,ambient_temp,solar_irradiance,demand_kw,solar_generation_kw,battery_soc,battery_temp,battery_action,battery_power_kw,grid_import_kw,grid_export_kw,self_consumption_kw,electricity_price,cost_import_brl,revenue_export_brl,net_cost_brl
2024-01-16 03:00:00,27,26.03444748496922,0.0,156.5853207986429,0.0,0.13757418647687586,25.0,hold,0.0,156.5853207986429,0,0.0,0.45,70.46339435938931,0.0,70.46339435938931
2024-01-16 04:00:00,28,28.427655975910184,0.0,140.16317784835024,0.0,0.13757418647687586,25.0,hold,0.0,140.16317784835024,0,0.0,0.45,63.07343003175761,0.0,63.07343003175761
2024-01-16 05:00:00,29,27.75729752023506,0.0,149.72879848457225,0.0,0.13757418647687586,25.0,hold,0.0,149.72879848457225,0,0.0,0.45,67.37795931805752,0.0,67.37795931805752
2024-01-16 06:00:00,30,29.448372123183145,0.0,148.86994762585613,0.0,0.13757418647687586,25.0,hold,0.0,148.86994762585613,0,0.0,0.45,66.99147643163526,0.0,66.99147643163526
2024-01-16 07:00:00,31,29.051371890720766,0.04717514485553809,556.1687400242082,7.889810267491758,0.13757418647687586,25.0,hold,0.0,548.2789297567165,0,7.889810267491758,0.45,246.7255183905224,0.0,246.7255183905224
2024-01-16 08:00:00,32,30.78619433649519,0.11885284915773602,532.5360044316203,19.737344492597614,0.13757418647687586,25.0,hold,0.0,512.7986599390227,0,19.737344492597614,0.45,230.75939697256024,0.0,230.75939697256024
2024-01-16 09:00:00,33,32.298705516736945,0.043053076212151986,536.0028677135932,7.105345383159588,0.13757418647687586,25.0,hold,0.0,528.8975223304336,0,7.105345383159588,0.45,238.00388504869514,0.0,238.00388504869514
2024-01-16 10:00:00,34,32.55656694858517,0.15532623896011474,499.2331671416428,25.607322099189158,0.13757418647687586,25.0,hold,0.0,473.62584504245365,0,25.607322099189158,0.45,213.13163026910414,0.0,213.13163026910414
2024-01-16 11:00:00,35,33.44600160337975,0.13730513766382227,535.2628560542345,22.553291402104364,0.13757418647687586,25.0,hold,0.0,512.7095646521301,0,22.553291402104364,0.45,230.71930409345856,0.0,230.71930409345856
2024-01-16 12:00:00,36,33.712771476202064,0.107353328672856,502.11454235926095,17.614031260828902,0.13757418647687586,25.0,hold,0.0,484.50051109843207,0,17.614031260828902,0.45,218.02522999429445,0.0,218.02522999429445
2024-01-16 13:00:00,37,32.34125418028899,0.2695265305416993,491.05869355087964,44.47401950914301,0.13757418647687586,25.0,hold,0.0,446.5846740417366,0,44.47401950914301,0.45,200.96310331878146,0.0,200.96310331878146
2024-01-16 14:00:00,38,32.40773094704608,0.08887241269220902,555.9837186667613,14.6606369708252,0.13757418647687586,25.0,hold,0.0,541.3230816959361,0,14.6606369708252,0.45,243.59538676317126,0.0,243.59538676317126
2024-01-16 15:00:00,39,33.35008398329036,0.1610070583604533,508.7182475895561,26.456992649012687,0.13757418647687586,25.0,hold,0.0,482.2612549405434,0,26.456992649012687,0.45,217.01756472324453,0.0,217.01756472324453
2024-01-16 16:00:00,40,30.76330222676212,0.045521395543319576,503.7421060252344,7.560236821360237,0.13757418647687586,25.0,hold,0.0,496.18186920387416,0,7.560236821360237,0.45,223.28184114174337,0.0,223.28184114174337
2024-01-16 17:00:00,41,30.425859678717337,0.05283486175375291,568.8078459991548,8.786987806844195,0.13757418647687586,25.0,hold,0.0,560.0208581923106,0,8.786987806844195,0.65,364.0135578250019,0.0,364.0135578250019
2024-01-16 18:00:00,42,28.91090536316692,0.0,570.4474147531826,0.0,0.13757418647687586,25.0,hold,0.0,570.4474147531826,0,0.0,0.85,484.88030254020515,0.0,484.88030254020515
2024-01-16 19:00:00,43,28.579222855108494,0.0,163.9219404426549,0.0,0.13757418647687586,25.0,hold,0.0,163.9219404426549,0,0.0,0.85,139.33364937625666,0.0,139.33364937625666
2024-01-16 20:00:00,44,30.334232396705737,0.0,157.24776736999294,0.0,0.13757418647687586,25.0,hold,0.0,157.24776736999294,0,0.0,0.85,133.660602264494,0.0,133.660602264494
2024-01-16 21:00:00,45,25.741059875995017,0.0,154.50319337076985,0.0,0.13757418647687586,25.0,hold,0.0,154.50319337076985,0,0.0,0.65,100.42707569100041,0.0,100.42707569100041
2024-01-16 22:00:00,46,27.12282663462085,0.0,149.6537735796648,0.0,0.13757418647687586,25.0,hold,0.0,149.6537735796648,0,0.0,0.45,67.34419811084916,0.0,67.34419811084916
2024-01-16 23:00:00,47,26.213711877124744,0.0,155.59993334700442,0.0,0.13757418647687586,25.0,hold,0.0,155.59993334700442,0,0.0,0.45,70.019970006152,0.0,70.019970006152
2024-01-17 00:00:00,48,24.92124367898508,0.0,150.16225447345295,0.0,0.13757418647687586,25.0,hold,0.0,150.16225447345295,0,0.0,0.45,67.57301451305383,0.0,67.57301451305383
2024-01-17 01:00:00,49,26.517139280493065,0.0,153.47705218800186,0.0,0.13757418647687586,25.0,hold,0.0,153.47705218800186,0,0.0,0.45,69.06467348460085,0.0,69.06467348460085
2024-01-17 02:00:00,50,26.822391790920776,0.0,141.31209927527888,0.0,0.13757418647687586,25.0,hold,0.0,141.31209927527888,0,0.0,0.45,63.590444673875496,0.0,63.590444673875496
2024-01-17 03:00:00,51,28.05581552148639,0.0,148.5782141312645,0.0,0.13757418647687586,25.0,hold,0.0,148.5782141312645,0,0.0,0.45,66.86019635906902,0.0,66.86019635906902
2024-01-17 04:00:00,52,29.23118047231323,0.0,145.59338104240305,0.0,0.13757418647687586,25.0,hold,0.0,145.59338104240305,0,0.0,0.45,65.51702146908137,0.0,65.51702146908137
2024-01-17 05:00:00,53,28.054130661750214,0.0,151.56561811446977,0.0,0.13757418647687586,25.0,hold,0.0,151.56561811446977,0,0.0,0.45,68.2045281515114,0.0,68.2045281515114
2024-01-17 06:00:00,54,30.33085539486995,0.0,169.01519863464483,0.0,0.13757418647687586,25.0,hold,0.0,169.01519863464483,0,0.0,0.45,76.05683938559018,0.0,76.05683938559018
2024-01-17 07:00:00,55,31.69600988373834,0.05377917351158138,612.1882694678205,8.897587500355314,0.13757418647687586,25.0,hold,0.0,603.2906819674652,0,8.897587500355314,0.45,271.48080688535936,0.0,271.48080688535936
2024-01-17 08:00:00,56,30.243277778691343,0.07347827567774258,530.1991828892826,12.229325298363424,0.13757418647687586,25.0,hold,0.0,517.9698575909192,0,12.229325298363424,0.45,233.08643591591365,0.0,233.08643591591365
2024-01-17 09:00:00,57,32.607862140296774,0.06489464061059239,489.0329291675229,10.696366457802252,0.13757418647687586,25.0,hold,0.0,478.3365627097207,0,10.696366457802252,0.45,215.2514532193743,0.0,215.2514532193743
2024-01-17 10:00:00,58,31.00249485040126,0.16861665060149345,494.77677723106103,27.976588609943274,0.13757418647687586,25.0,hold,0.0,466.80018862111774,0,27.976588609943274,0.45,210.060084879503,0.0,210.060084879503
2024-01-17 11:00:00,59,33.54890048667389,0.12250281215784542,522.6718285799815,20.113338308510638,0.13757418647687586,25.0,hold,0.0,502.5584902714708,0,20.113338308510638,0.45,226.15132062216188,0.0,226.15132062216188
